,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
1132,2019-06-11,485620,1945-01-01,1970-01-01 00:00:00.000002001,573.0,1.0,2.0,2.0,1339 MORRELL AVE,75203.0,TX,DALLAS
1133,2019-07-02,405930,1944-01-01,1970-01-01 00:00:00.000002001,308.0,1.0,2.0,1.0,4700 WISTERIA ST,75211.0,TX,DALLAS
1134,2019-06-17,241240,1943-01-01,1970-01-01 00:00:00.000002001,631.0,1.0,3.0,1.0,4200 SAN GABRIEL DR,75229.0,TX,DALLAS
1135,2019-07-02,327430,1943-01-01,1970-01-01 00:00:00.000002001,305.0,1.0,2.0,1.0,1200 PARRAL PLZ,75211.0,TX,DALLAS
1136,2019-07-30,309660,1942-01-01,1970-01-01 00:00:00.000002001,555.0,2.0,3.0,1.0,401 MONTE VISTA DR,75223.0,TX,DALLAS
1137,2019-07-08,151150,1942-01-01,1970-01-01 00:00:00.000002001,332.0,2.0,3.0,1.0,4200 REAUMUR DR,75229.0,TX,DALLAS
1138,2019-07-14,402380,1941-01-01,1970-01-01 00:00:00.000002001,405.0,1.0,2.0,1.0,1800 STOVALL DR,75216.0,TX,DALLAS
1139,2019-08-07,185550,1941-01-01,1970-01-01 00:00:00.000002001,518.0,2.0,5.0,1.0,9623 ALTACREST DR,75227.0,TX,DALLAS
1140,2019-07-25,1300970,1939-01-01,1970-01-01 00:00:00.000002001,1073.0,3.0,5.0,4.0,10000 LOSA DR,75218.0,TX,DALLAS
1141,2019-07-14,588180,1935-01-01,1970-01-01 00:00:00.000002001,799.0,2.0,4.0,2.0,1201 HUDSPETH AVE,75216.0,TX,DALLAS
1142,2019-06-25,400,1928-01-01,1970-01-01 00:00:00.000002001,1052.0,2.0,4.0,4.0,2933 CARRIZO ST,75229.0,TX,DALLAS
1143,2019-06-12,477380,1923-01-01,1970-01-01 00:00:00.000002001,326.0,1.0,2.0,1.0,1501 LOUISIANA AVE,75203.0,TX,DALLAS
1144,2019-07-23,207270,1921-01-01,1970-01-01 00:00:00.000002001,582.0,2.0,2.0,2.0,1600 CANARY ISLAND CT,75217.0,TX,DALLAS
1148,2019-07-31,755480,1911-01-01,1970-01-01 00:00:00.000002000,914.0,1.0,4.0,3.0,1501 NANTUCKETT DR,75224.0,TX,DALLAS
1150,2019-07-28,300090,1953-01-01,1970-01-01 00:00:00.000002000,341.0,1.0,2.0,1.0,4558 ROLAND AVE,75219.0,TX,DALLAS
1151,2019-07-08,715560,1953-01-01,1970-01-01 00:00:00.000002000,643.0,1.0,3.0,2.0,2400 AUBURN AVE,75214.0,TX,DALLAS
1152,2019-06-10,586310,1952-01-01,1970-01-01 00:00:00.000002000,610.0,1.0,2.0,1.0,601 EADS AVE,75203.0,TX,DALLAS
1155,2019-07-08,320950,1951-01-01,1970-01-01 00:00:00.000002000,616.0,1.0,3.0,2.0,2416 CONNECTICUT LN,75214.0,TX,DALLAS
1156,2019-07-15,570550,1951-01-01,1970-01-01 00:00:00.000002000,703.2,1.0,5.0,3.0,4201 DALTON DR,75216.0,TX,DALLAS
1157,2019-08-13,211720,1951-01-01,1970-01-01 00:00:00.000002000,357.0,1.0,3.0,2.0,2722 RUNNING BROOK LN,75228.0,TX,DALLAS
1158,2019-07-16,1460,1951-01-01,1970-01-01 00:00:00.000002000,640.0,1.0,5.0,2.0,3200 CAMELOT DR,75229.0,TX,DALLAS
1159,2019-07-29,200340,1951-01-01,1970-01-01 00:00:00.000002000,488.0,1.0,3.0,1.0,10000 GAYWOOD RD,75229.0,TX,DALLAS
1160,2019-06-19,157470,1950-01-01,1970-01-01 00:00:00.000002000,235.0,1.0,3.0,2.0,1250 WOODSTROCK ST,75217.0,TX,DALLAS
1161,2019-08-11,457510,1950-01-01,1970-01-01 00:00:00.000002000,680.0,1.0,2.0,2.0,5501 MELSHIRE DR,75230.0,TX,DALLAS
1162,2019-07-03,381020,1949-01-01,1970-01-01 00:00:00.000002000,549.0,1.0,3.0,2.0,4000 ASH LEAF CT,75212.0,TX,DALLAS
1163,2019-07-30,358210,1948-01-01,1970-01-01 00:00:00.000002000,652.0,2.0,4.0,2.0,5601 PHILIP AVE,75223.0,TX,DALLAS
1164,2019-07-03,159180,1948-01-01,1970-01-01 00:00:00.000002000,287.0,1.0,2.0,1.0,5200 GALLAGHER ST,75212.0,TX,DALLAS
1165,2019-07-25,381480,1947-01-01,1970-01-01 00:00:00.000002000,539.0,1.0,3.0,2.0,11200 YORKMONT CIR,75218.0,TX,DALLAS
1166,2019-08-13,211060,1947-01-01,1970-01-01 00:00:00.000002000,387.0,1.0,3.0,1.0,2301 HILLSBORO AVE,75228.0,TX,DALLAS
1167,2019-06-24,212560,1945-01-01,1970-01-01 00:00:00.000002000,390.0,1.0,3.0,1.0,2000 HEARNE AVE,75208.0,TX,DALLAS
1168,2019-07-09,281610,1945-01-01,1970-01-01 00:00:00.000002000,335.0,1.0,2.0,1.0,2700 MEADOW ST,75215.0,TX,DALLAS
1169,2019-06-21,350810,1945-01-01,1970-01-01 00:00:00.000002000,241.0,1.0,1.0,1.0,1300 CLUB CIR,75208.0,TX,DALLAS
1170,2019-07-23,243090,1945-01-01,1970-01-01 00:00:00.000002000,274.0,1.0,2.0,1.0,9500 BROWNWOOD ST,75217.0,TX,DALLAS
1171,2019-07-16,220380,1944-01-01,1970-01-01 00:00:00.000002000,363.0,1.0,3.0,1.0,1900 GAYLORD DR,75217.0,TX,DALLAS
1172,2019-07-02,346980,1944-01-01,1970-01-01 00:00:00.000002000,780.0,1.0,4.0,2.0,5901 MARINE WAY,75211.0,TX,DALLAS
1173,2019-07-16,333170,1944-01-01,1970-01-01 00:00:00.000002000,259.0,1.0,2.0,1.0,8600 TONAWANDA DR,75217.0,TX,DALLAS
1174,2019-07-09,137950,1944-01-01,1970-01-01 00:00:00.000002000,296.0,1.0,1.0,1.0,1300 BRANCHWOOD PL,75215.0,TX,DALLAS
1175,2019-08-13,325920,1943-01-01,1970-01-01 00:00:00.000002000,277.0,1.0,2.0,1.0,8801 FOREST CLIFF DR,75228.0,TX,DALLAS
1176,2019-08-13,951910,1943-01-01,1970-01-01 00:00:00.000002000,1122.0,1.0,3.0,3.0,2301 CHART DR,75228.0,TX,DALLAS
1177,2019-08-13,161860,1942-01-01,1970-01-01 00:00:00.000002000,445.0,2.0,3.0,1.0,2127 OATES DR,75228.0,TX,DALLAS
1178,2019-06-11,331690,1942-01-01,1970-01-01 00:00:00.000002000,283.0,1.0,2.0,1.0,401 SPARKS ST,75203.0,TX,DALLAS
1179,2019-07-30,152490,1942-01-01,1970-01-01 00:00:00.000002000,302.0,1.0,2.0,1.0,1101 ELMDALE PL,75224.0,TX,DALLAS
1180,2019-07-15,419500,1941-01-01,1970-01-01 00:00:00.000002000,460.0,2.0,4.0,1.0,4801 PALODURO LN,75216.0,TX,DALLAS
1181,2019-06-27,401400,1941-01-01,1970-01-01 00:00:00.000002000,338.0,1.0,3.0,1.0,3600 MOUNT EVEREST ST,75211.0,TX,DALLAS
1182,2019-07-28,750730,1940-01-01,1970-01-01 00:00:00.000002000,594.0,2.0,3.0,2.0,3801 BEECHWOOD LN,75220.0,TX,DALLAS
1183,2019-06-25,423280,1940-01-01,1970-01-01 00:00:00.000002000,616.0,1.0,4.0,2.0,2801 TROY ST,75210.0,TX,DALLAS
1184,2019-06-28,516110,1939-01-01,1970-01-01 00:00:00.000002000,567.0,1.0,2.0,1.0,5201 HANDICAP CIR,75211.0,TX,DALLAS
1185,2019-06-21,240630,1939-01-01,1970-01-01 00:00:00.000002000,521.0,2.0,5.0,1.0,1100 CANTERBURY CT,75208.0,TX,DALLAS
1186,2019-07-28,423440,1936-01-01,1970-01-01 00:00:00.000002000,415.0,1.0,3.0,2.0,4323 DICKASON AVE,75219.0,TX,DALLAS
1187,2019-08-06,102990,1935-01-01,1970-01-01 00:00:00.000002000,296.0,1.0,2.0,1.0,8600 CEDAR POST CT,75227.0,TX,DALLAS
1188,2019-07-23,1403010,1935-01-01,1970-01-01 00:00:00.000002000,661.0,2.0,3.0,2.0,9501 MICKEY DR,75217.0,TX,DALLAS
1189,2019-07-15,1241190,1925-01-01,1970-01-01 00:00:00.000002000,890.0,2.0,5.0,3.0,4901 RAND AVE,75216.0,TX,DALLAS
1190,2019-08-14,843000,1910-01-01,1970-01-01 00:00:00.000002000,893.0,2.0,3.0,2.0,2300 GREAT LIGHT DR,75228.0,TX,DALLAS
1191,2019-06-10,672110,1908-01-01,1970-01-01 00:00:00.000002000,576.0,3.0,3.0,3.0,1000 MUNGER AVE,75202.0,TX,DALLAS
1192,2019-08-07,308190,1971-01-01,1970-01-01 00:00:00.000001999,735.0,1.0,2.0,1.0,10200 BLACKJACK OAKS DR,75227.0,TX,DALLAS
1193,2019-08-13,562400,1971-01-01,1970-01-01 00:00:00.000001999,616.0,1.0,4.0,2.0,2100 SPRINGHILL DR,75228.0,TX,DALLAS
1194,2019-08-05,385970,1969-01-01,1970-01-01 00:00:00.000001999,445.0,1.0,3.0,2.0,6900 THORNWOOD DR,75227.0,TX,DALLAS
1195,2019-07-30,245980,1969-01-01,1970-01-01 00:00:00.000001999,518.0,1.0,3.0,2.0,4701 MILITARY PKWY,75223.0,TX,DALLAS
1196,2019-06-10,385320,1969-01-01,1970-01-01 00:00:00.000001999,1018.0,1.0,5.0,3.0,1703 MARKET ST,75202.0,TX,DALLAS
1197,2019-06-18,348120,1968-01-01,1970-01-01 00:00:00.000001999,366.0,1.0,3.0,2.0,4401 WORCOLA ST,75206.0,TX,DALLAS
1198,2019-06-07,492410,1967-01-01,1970-01-01 00:00:00.000001999,732.0,1.0,4.0,2.0,501 EVERGREEN ST,75201.0,TX,DALLAS
1199,2019-07-31,179910,1967-01-01,1970-01-01 00:00:00.000001999,439.0,1.0,3.0,2.0,2801 FAKES DR,75224.0,TX,DALLAS
1200,2019-07-29,227150,1967-01-01,1970-01-01 00:00:00.000001999,451.0,1.0,3.0,2.0,3501 FONTANA DR,75220.0,TX,DALLAS
1201,2019-07-22,402580,1967-01-01,1970-01-01 00:00:00.000001999,488.0,1.0,3.0,2.0,800 OSLO LN,75217.0,TX,DALLAS
1202,2019-07-31,303820,1966-01-01,1970-01-01 00:00:00.000001999,482.0,2.0,4.0,2.0,1601 HANSBORO AVE,75224.0,TX,DALLAS
1203,2019-06-19,501730,1961-01-01,1970-01-01 00:00:00.000001999,658.0,2.0,3.0,2.0,163 PITTSBURG ST,75207.0,TX,DALLAS
1204,2019-07-09,413500,1953-01-01,1970-01-01 00:00:00.000001999,610.0,1.0,3.0,2.0,1400 LOOMIS AVE,75215.0,TX,DALLAS
1205,2019-07-09,326270,1952-01-01,1970-01-01 00:00:00.000001999,433.0,1.0,3.0,1.0,2800 BIRMINGHAM AVE,75215.0,TX,DALLAS
1206,2019-07-29,617680,1952-01-01,1970-01-01 00:00:00.000001999,448.0,1.0,2.0,1.0,3501 CORTEZ DR,75220.0,TX,DALLAS
1207,2019-07-14,477930,1951-01-01,1970-01-01 00:00:00.000001999,680.0,1.0,4.0,3.0,2833 CANARY DR,75216.0,TX,DALLAS
1208,2019-07-24,436180,1951-01-01,1970-01-01 00:00:00.000001999,299.0,1.0,2.0,1.0,12100 JUPITER RD,75218.0,TX,DALLAS
1209,2019-08-14,1682340,1950-01-01,1970-01-01 00:00:00.000001999,1518.0,2.0,5.0,5.0,2200 RIEK RD,75228.0,TX,DALLAS
1210,2019-06-26,300400,1948-01-01,1970-01-01 00:00:00.000001999,338.0,1.0,2.0,1.0,3737 ROCK QUARRY RD,75211.0,TX,DALLAS
1211,2019-07-22,465220,1943-01-01,1970-01-01 00:00:00.000001999,518.0,2.0,2.0,2.0,9800 PEBBLE VALLEY LN,75217.0,TX,DALLAS
1212,2019-06-26,227970,1942-01-01,1970-01-01 00:00:00.000001999,479.0,1.0,2.0,1.0,3200 ADBRITAIN DR,75211.0,TX,DALLAS
1213,2019-07-31,341130,1942-01-01,1970-01-01 00:00:00.000001999,363.0,1.0,2.0,1.0,3601 OVID AVE,75224.0,TX,DALLAS
1214,2019-07-03,1176460,1940-01-01,1970-01-01 00:00:00.000001999,671.0,1.0,3.0,3.0,3700 VINEYARD DR,75212.0,TX,DALLAS
1215,2019-07-29,300330,1940-01-01,1970-01-01 00:00:00.000001999,305.0,1.0,2.0,1.0,9401 EL CENTRO DR,75220.0,TX,DALLAS
1216,2019-06-24,851940,1940-01-01,1970-01-01 00:00:00.000001999,838.0,2.0,4.0,4.0,3901 ADRIAN DR,75209.0,TX,DALLAS
1217,2019-07-07,455910,1940-01-01,1970-01-01 00:00:00.000001999,378.0,1.0,2.0,1.0,6700 INVERNESS LN,75214.0,TX,DALLAS
1218,2019-08-06,2960,1939-01-01,1970-01-01 00:00:00.000001999,710.0,2.0,2.0,2.0,6800 WOODMARK CT,75230.0,TX,DALLAS
1219,2019-07-15,753450,1935-01-01,1970-01-01 00:00:00.000001999,878.0,2.0,5.0,3.0,4801 BISMARK DR,75216.0,TX,DALLAS
1220,2019-08-14,336660,1932-01-01,1970-01-01 00:00:00.000001999,472.0,2.0,3.0,1.0,4801 ALDENBURY ST,75228.0,TX,DALLAS
1221,2019-08-12,549930,1931-01-01,1970-01-01 00:00:00.000001999,564.0,2.0,4.0,1.0,3301 MAYHEW DR,75228.0,TX,DALLAS
1222,2019-08-08,221870,1923-01-01,1970-01-01 00:00:00.000001999,427.0,2.0,4.0,1.0,3001 WEATHER VANE LN,75228.0,TX,DALLAS
1223,2019-07-11,424580,1922-01-01,1970-01-01 00:00:00.000001999,296.0,1.0,2.0,1.0,5100 LOBELLO DR,75229.0,TX,DALLAS
1224,2019-06-19,610040,1921-01-01,1970-01-01 00:00:00.000001999,701.0,2.0,5.0,2.0,1108 QUAKER ST,75207.0,TX,DALLAS
1225,2019-06-07,285590,1971-01-01,1970-01-01 00:00:00.000001998,604.0,1.0,3.0,2.0,1501 FEDERAL ST,75201.0,TX,DALLAS
1226,2019-06-07,316730,1971-01-01,1970-01-01 00:00:00.000001998,424.0,1.0,3.0,1.0,2323 BRYAN ST,75201.0,TX,DALLAS
1227,2019-07-17,211640,1971-01-01,1970-01-01 00:00:00.000001998,393.0,1.0,4.0,2.0,9301 MUSGRAVE DR,75217.0,TX,DALLAS
1228,2019-06-17,368890,1971-01-01,1970-01-01 00:00:00.000001998,463.0,1.0,3.0,1.0,5400 CAMBRIDGE AVE,75205.0,TX,DALLAS
1229,2019-07-09,327880,1970-01-01,1970-01-01 00:00:00.000001998,539.0,1.0,4.0,2.0,1601 SEEGAR ST,75215.0,TX,DALLAS
1230,2019-07-29,280000,1969-01-01,1970-01-01 00:00:00.000001998,357.0,1.0,3.0,1.0,10100 WALLER DR,75229.0,TX,DALLAS
1231,2019-07-03,307410,1968-01-01,1970-01-01 00:00:00.000001998,372.0,1.0,3.0,1.0,4100 NORCO ST,75212.0,TX,DALLAS
1232,2019-06-12,412690,1967-01-01,1970-01-01 00:00:00.000001998,680.0,1.0,4.0,3.0,3201 HASKELL AVE,75204.0,TX,DALLAS
1233,2019-07-22,408120,1966-01-01,1970-01-01 00:00:00.000001998,619.0,1.0,3.0,2.0,7900 GROTON LN,75217.0,TX,DALLAS
1234,2019-07-29,260100,1943-01-01,1970-01-01 00:00:00.000001998,378.0,1.0,2.0,2.0,9100 VALLEY CHAPEL LN,75220.0,TX,DALLAS
1235,2019-07-28,236380,1942-01-01,1970-01-01 00:00:00.000001998,283.0,1.0,2.0,1.0,2474 MANANA DR,75220.0,TX,DALLAS
1236,2019-07-14,452430,1942-01-01,1970-01-01 00:00:00.000001998,536.0,1.0,3.0,2.0,3600 KOLLOCH DR,75216.0,TX,DALLAS
1237,2019-06-28,380050,1942-01-01,1970-01-01 00:00:00.000001998,268.0,1.0,2.0,1.0,2600 KINGSTON ST,75211.0,TX,DALLAS
1238,2019-06-20,790150,1941-01-01,1970-01-01 00:00:00.000001998,607.0,1.0,3.0,2.0,2000 EVANSTON AVE,75208.0,TX,DALLAS
1239,2019-06-26,453110,1941-01-01,1970-01-01 00:00:00.000001998,402.0,1.0,2.0,1.0,600 ROSE COTTAGE PL,75211.0,TX,DALLAS
1240,2019-06-11,653300,1940-01-01,1970-01-01 00:00:00.000001998,515.0,1.0,3.0,2.0,200 SANTA FE AVE,75203.0,TX,DALLAS
1241,2019-06-14,446380,1940-01-01,1970-01-01 00:00:00.000001998,375.0,1.0,2.0,2.0,7001 HUNTERS GLEN RD,75205.0,TX,DALLAS
1242,2019-07-03,346360,1940-01-01,1970-01-01 00:00:00.000001998,378.0,1.0,2.0,1.0,3501 LAKE BEND DR,75212.0,TX,DALLAS
1243,2019-06-14,482470,1939-01-01,1970-01-01 00:00:00.000001998,488.0,1.0,3.0,2.0,1100 MANDERLY CT,75204.0,TX,DALLAS
1244,2019-07-08,835910,1933-01-01,1970-01-01 00:00:00.000001998,491.0,2.0,4.0,3.0,2900 WHITE ROCK RD,75214.0,TX,DALLAS
1245,2019-08-13,151150,1932-01-01,1970-01-01 00:00:00.000001998,241.0,1.0,2.0,1.0,8531 SWEETWOOD DR,75228.0,TX,DALLAS
1246,2019-07-09,491870,1928-01-01,1970-01-01 00:00:00.000001998,387.0,1.0,3.0,2.0,3800 CROZIER ST,75215.0,TX,DALLAS
1247,2019-06-14,744840,1918-01-01,1970-01-01 00:00:00.000001998,978.0,2.0,4.0,3.0,1100 FLORIDE ST,75204.0,TX,DALLAS
1248,2019-07-30,565380,1914-01-01,1970-01-01 00:00:00.000001998,485.0,1.0,2.0,1.0,401 CLERMONT AVE,75223.0,TX,DALLAS
1249,2019-07-22,870310,1952-01-01,1970-01-01 00:00:00.000001997,981.0,2.0,4.0,4.0,900 JESSICA LN,75217.0,TX,DALLAS
1250,2019-07-29,2466950,1943-01-01,1970-01-01 00:00:00.000001997,2015.0,2.0,5.0,5.0,4201 GLOSTER RD,75220.0,TX,DALLAS
1251,2019-07-30,502320,1942-01-01,1970-01-01 00:00:00.000001997,424.0,1.0,3.0,2.0,5301 PARRY AVE,75223.0,TX,DALLAS
1252,2019-08-13,430240,1942-01-01,1970-01-01 00:00:00.000001997,329.0,1.0,2.0,1.0,2601 HEATHERWOOD DR,75228.0,TX,DALLAS
1253,2019-07-02,726590,1942-01-01,1970-01-01 00:00:00.000001997,832.0,2.0,3.0,2.0,3101 VIA HELENA DR,75211.0,TX,DALLAS
1254,2019-08-01,195360,1941-01-01,1970-01-01 00:00:00.000001997,387.0,1.0,2.0,1.0,800 JAGUAR LN,75226.0,TX,DALLAS
1255,2019-06-21,181910,1939-01-01,1970-01-01 00:00:00.000001997,381.0,1.0,3.0,1.0,1500 TAFT ST,75208.0,TX,DALLAS
1256,2019-07-11,435950,1939-01-01,1970-01-01 00:00:00.000001997,363.0,1.0,3.0,2.0,1601 LORIS LN,75216.0,TX,DALLAS
1257,2019-07-07,1130,1938-01-01,1970-01-01 00:00:00.000001997,271.0,1.0,1.0,1.0,10500 ROYAL SPRINGS DR,75229.0,TX,DALLAS
1258,2019-07-23,190960,1913-01-01,1970-01-01 00:00:00.000001997,271.0,1.0,1.0,1.0,9500 CIRCLEWOOD DR,75217.0,TX,DALLAS
1259,2019-06-26,1508540,1912-01-01,1970-01-01 00:00:00.000001997,1137.0,3.0,4.0,3.0,1200 ROBERT B CULLUM BLVD,75210.0,TX,DALLAS
1260,2019-06-25,1800300,1964-01-01,1970-01-01 00:00:00.000001996,1414.0,1.0,4.0,4.0,4301 MACARTHUR AVE,75209.0,TX,DALLAS
1261,2019-08-14,753190,1960-01-01,1970-01-01 00:00:00.000001996,945.0,1.0,4.0,3.0,3236 ROSEBANK DR,75228.0,TX,DALLAS
1262,2019-07-10,606710,1954-01-01,1970-01-01 00:00:00.000001996,485.0,2.0,4.0,2.0,2600 DONALD ST,75215.0,TX,DALLAS
1263,2019-07-03,512230,1953-01-01,1970-01-01 00:00:00.000001996,479.0,1.0,3.0,2.0,4000 PUGET ST,75212.0,TX,DALLAS
1264,2019-07-15,431830,1952-01-01,1970-01-01 00:00:00.000001996,652.0,1.0,3.0,2.0,4900 DUPONT CIR,75216.0,TX,DALLAS
1265,2019-06-11,676400,1952-01-01,1970-01-01 00:00:00.000001996,299.0,1.0,2.0,1.0,1501 FIJI ST,75203.0,TX,DALLAS
1266,2019-07-02,536920,1952-01-01,1970-01-01 00:00:00.000001996,363.0,1.0,2.0,1.0,6000 VERDE WAY,75211.0,TX,DALLAS
1267,2019-06-28,649040,1951-01-01,1970-01-01 00:00:00.000001996,756.0,1.0,4.0,3.0,5000 LEONILA PLZ,75211.0,TX,DALLAS
1268,2019-06-17,582320,1951-01-01,1970-01-01 00:00:00.000001996,683.0,1.0,4.0,2.0,3509 ASBURY ST,75205.0,TX,DALLAS
1269,2019-06-28,672540,1950-01-01,1970-01-01 00:00:00.000001996,524.0,1.0,4.0,2.0,3001 RAYDELL PL,75211.0,TX,DALLAS
1270,2019-07-14,238180,1950-01-01,1970-01-01 00:00:00.000001996,451.0,1.0,3.0,1.0,4501 SOLAR LN,75216.0,TX,DALLAS
1271,2019-08-08,298250,1950-01-01,1970-01-01 00:00:00.000001996,415.0,1.0,2.0,1.0,3701 PUERTO RICO DR,75228.0,TX,DALLAS
1272,2019-07-18,371530,1950-01-01,1970-01-01 00:00:00.000001996,338.0,1.0,2.0,1.0,10800 BRAVURA LN,75217.0,TX,DALLAS
1273,2019-07-04,437230,1950-01-01,1970-01-01 00:00:00.000001996,402.0,1.0,2.0,1.0,3000 RUDER ST,75212.0,TX,DALLAS
1274,2019-06-24,1003420,1950-01-01,1970-01-01 00:00:00.000001996,805.0,1.0,2.0,2.0,8401 SWANANOAH RD,75209.0,TX,DALLAS
1275,2019-07-21,461370,1949-01-01,1970-01-01 00:00:00.000001996,393.0,1.0,2.0,2.0,7701 DASCH ST,75217.0,TX,DALLAS
1276,2019-07-29,438520,1949-01-01,1970-01-01 00:00:00.000001996,536.0,1.0,3.0,2.0,10501 KING WILLIAM DR,75220.0,TX,DALLAS
1277,2019-07-22,642460,1948-01-01,1970-01-01 00:00:00.000001996,472.0,1.0,3.0,2.0,300 CENTENNIAL DR,75217.0,TX,DALLAS
1278,2019-06-21,137790,1947-01-01,1970-01-01 00:00:00.000001996,527.0,2.0,4.0,1.0,11100 MALIBU DR,75229.0,TX,DALLAS
1279,2019-07-31,320330,1947-01-01,1970-01-01 00:00:00.000001996,329.0,1.0,2.0,1.0,2801 BRISTOL DR,75224.0,TX,DALLAS
1280,2019-06-20,242610,1947-01-01,1970-01-01 00:00:00.000001996,457.0,1.0,3.0,2.0,2300 HARDWICK ST,75208.0,TX,DALLAS
1281,2019-06-19,584150,1946-01-01,1970-01-01 00:00:00.000001996,424.0,1.0,2.0,2.0,5300 ROWENA ST,75206.0,TX,DALLAS
1282,2019-06-17,501360,1944-01-01,1970-01-01 00:00:00.000001996,351.0,1.0,3.0,1.0,5501 KEY ST,75205.0,TX,DALLAS
1283,2019-07-15,459620,1939-01-01,1970-01-01 00:00:00.000001996,488.0,1.0,2.0,1.0,3001 PONDER DR,75229.0,TX,DALLAS
1284,2019-06-07,493270,1939-01-01,1970-01-01 00:00:00.000001996,338.0,1.0,2.0,1.0,1813 CAMACHO PLZ,75201.0,TX,DALLAS
1285,2019-06-21,245540,1939-01-01,1970-01-01 00:00:00.000001996,314.0,1.0,2.0,1.0,1100 KENSINGTON LN,75208.0,TX,DALLAS
1286,2019-07-15,165660,1968-01-01,1970-01-01 00:00:00.000001995,320.0,1.0,3.0,1.0,4901 STROBEL AVE,75216.0,TX,DALLAS
1287,2019-07-21,420510,1968-01-01,1970-01-01 00:00:00.000001995,408.0,1.0,4.0,2.0,6201 TRINITY CREEK DR,75217.0,TX,DALLAS
1288,2019-07-15,313050,1968-01-01,1970-01-01 00:00:00.000001995,552.0,2.0,4.0,1.0,2301 APPLETON DR,75216.0,TX,DALLAS
1289,2019-07-30,389330,1967-01-01,1970-01-01 00:00:00.000001995,680.0,2.0,4.0,2.0,401 PARKVIEW AVE,75223.0,TX,DALLAS
1290,2019-06-25,618370,1963-01-01,1970-01-01 00:00:00.000001995,893.0,1.0,4.0,3.0,7200 KENWELL ST,75209.0,TX,DALLAS
1291,2019-07-28,403370,1963-01-01,1970-01-01 00:00:00.000001995,585.0,2.0,4.0,2.0,9901 CHIRENO ST,75220.0,TX,DALLAS
1292,2019-07-15,470650,1963-01-01,1970-01-01 00:00:00.000001995,719.0,1.0,3.0,2.0,1200 HORTENSE AVE,75216.0,TX,DALLAS
1293,2019-07-30,207240,1963-01-01,1970-01-01 00:00:00.000001995,402.0,1.0,3.0,1.0,2000 RUGGED DR,75224.0,TX,DALLAS
1294,2019-07-04,253030,1954-01-01,1970-01-01 00:00:00.000001995,399.0,1.0,2.0,1.0,1700 DULUTH ST,75212.0,TX,DALLAS
1295,2019-07-09,468200,1951-01-01,1970-01-01 00:00:00.000001995,314.0,1.0,3.0,1.0,2600 ATLANTA ST,75215.0,TX,DALLAS
1296,2019-07-22,210530,1951-01-01,1970-01-01 00:00:00.000001995,354.0,1.0,1.0,1.0,200 OKLAUNION DR,75217.0,TX,DALLAS
1297,2019-07-23,651750,1951-01-01,1970-01-01 00:00:00.000001995,469.0,1.0,3.0,2.0,9200 MOUNTAIN CABIN RD,75217.0,TX,DALLAS
1298,2019-06-19,374630,1951-01-01,1970-01-01 00:00:00.000001995,463.0,1.0,3.0,1.0,5801 ORAM ST,75206.0,TX,DALLAS
1299,2019-07-25,325100,1951-01-01,1970-01-01 00:00:00.000001995,296.0,1.0,2.0,1.0,8800 GRENORE DR,75218.0,TX,DALLAS
1300,2019-07-16,516830,1950-01-01,1970-01-01 00:00:00.000001995,1061.0,2.0,3.0,3.0,7700 COLEBROOK DR,75217.0,TX,DALLAS
1301,2019-07-30,331940,1950-01-01,1970-01-01 00:00:00.000001995,966.0,1.0,6.0,2.0,5400 BEEMAN AVE,75223.0,TX,DALLAS
1302,2019-07-16,372570,1950-01-01,1970-01-01 00:00:00.000001995,332.0,1.0,3.0,1.0,7200 WALLACE ST,75217.0,TX,DALLAS
1303,2019-06-17,315690,1950-01-01,1970-01-01 00:00:00.000001995,494.0,1.0,3.0,2.0,3501 SAINT JOHNS DR,75205.0,TX,DALLAS
1304,2019-06-20,343240,1948-01-01,1970-01-01 00:00:00.000001995,643.0,1.0,3.0,2.0,1400 JUNIOR DR,75208.0,TX,DALLAS
1305,2019-07-22,345440,1948-01-01,1970-01-01 00:00:00.000001995,259.0,1.0,2.0,1.0,8300 KINGSFIELD RD,75217.0,TX,DALLAS
1306,2019-07-22,143790,1948-01-01,1970-01-01 00:00:00.000001995,491.0,1.0,4.0,1.0,9800 MILL VALLEY LN,75217.0,TX,DALLAS
1307,2019-08-13,232740,1947-01-01,1970-01-01 00:00:00.000001995,256.0,1.0,2.0,1.0,12000 ARBARGEE CIR,75230.0,TX,DALLAS
1308,2019-07-14,443490,1947-01-01,1970-01-01 00:00:00.000001995,756.0,1.0,3.0,2.0,3000 GARRISON AVE,75216.0,TX,DALLAS
1309,2019-06-07,466410,1947-01-01,1970-01-01 00:00:00.000001995,576.0,1.0,3.0,2.0,3007 SANTIAGO PLZ,75201.0,TX,DALLAS
1310,2019-07-18,557220,1947-01-01,1970-01-01 00:00:00.000001995,561.0,1.0,3.0,2.0,7900 ALTO GARDEN DR,75217.0,TX,DALLAS
1311,2019-07-11,256460,1947-01-01,1970-01-01 00:00:00.000001995,287.0,1.0,2.0,1.0,1301 GLEN AVE,75216.0,TX,DALLAS
1312,2019-07-29,328430,1946-01-01,1970-01-01 00:00:00.000001995,323.0,1.0,3.0,1.0,9301 FRENCHMANS WAY,75220.0,TX,DALLAS
